27178;K5;1.566;73153.146399;4600.207357;68025.401763;5445026.52842422
27239;B9;0.097;66921.013357;3972.65328;74201.051186;5597576.01495109
27267;G5;1.301;65929.809111;3811.628223;75091.489271;7447319.73905989
27289;G5;1.094;42575.492971;2424.654938;90451.359563;4168693.83470335
27374;F8;0.65;95081.581229;5033.088901;30564.046314;3047894.98962799
27405;A0;0.06;95247.138412;4908.498817;30064.751181;3191537.85510076
27456;B8;0.149;88704.905077;4331.997941;45963.829439;7046930.68967145
27459;B3:pe: shell;-0.025;87244.017769;4231.017963;48688.600317;5199959.96533516
27473;K5;1.634;87881.98474;4187.663478;-47531.255325;3664375.74647833
27476;K2III;1.315;94967.79269;4519.977479;-30994.969837;3908408.95792402
27480;B9;-0.054;99617.692264;4728.488818;7345.527997;6546361.74067275
27484;K5;1.535;54469.575051;2569.613367;83823.997047;4830588.02039774
27492;A5;0.528;86745.093474;4057.284742;49586.56248;6309573.44480194
27512;K1III;1.262;70790.903437;3224.260444;-70556.730275;24434305.5269397
27553;A0...;0.09;77005.160093;3343.031193;63710.512959;3133285.7243156
27569;K0;1.218;94498.225242;3995.760749;32467.203796;5058246.62003114
27582;B3II-III;0.013;85584.188782;3556.718508;51601.321517;4742419.85260244
27585;A2;0.119;93620.713516;3885.121732;34929.469362;2511886.43150958
27591;K5;1.857;67551.841634;2783.275045;73681.762139;9549925.86021437
27627;B9;0.069;92312.212702;3647.349343;38277.306968;3499451.67028358
27630;A0;0.184;69013.808774;2719.551077;72316.652582;2884031.50312661
27676;B8III;0.01;88159.181833;3252.04841;47089.094605;4786300.92322638
27745;A0Iab;0.643;94414.262237;3140.171972;32803.755977;5915616.34175474
27768;G5;1.127;67651.807674;2193.590738;73609.925133;2779713.26775929
27805;B9;0.043;95913.909388;2912.858062;28143.156254;3908408.95792402
27808;B3V;0.05;89495.354104;2694.634271;44534.486986;4965923.21450338
27847;G3Ib-II;1.042;90540.186032;2566.421014;42377.921014;8709635.89956083
27857;K0;1.12;80736.208558;2251.654343;58962.654995;9727472.23776964
27858;A0;0.07;90153.685849;2504.088221;43197.713713;3435579.47899875
27893;M0;1.767;76142.241179;1955.409465;64796.106997;5296634.43891659
27911;A0;0.4;94579.784339;2322.666526;32392.431442;5754399.37337157
27912;M3III;1.758;99952.234579;2453.841698;-1878.68667;9289663.86779938
27944;A0;0.02;97068.994518;2209.188114;23931.773675;4207266.28384446
27945;A0;0.053;70266.392046;1591.955259;71134.378659;2558585.88690565
27972;K5III;1.56;95400.08267;2092.21492;29907.305447;10471285.480509
27979;B9;-0.075;93079.695772;2028.04663;36497.359656;4655860.9352296
28033;B1II;0.139;88510.871393;1672.049589;46508.385082;13427649.6113786
28064;B5;0;97436.819339;1696.942094;22431.822292;4698941.08605216
28079;K0;1.359;95096.969703;1596.228043;30887.188436;4207266.28384446
28117;A2II;0.275;87500.936647;1312.399832;48392.806558;25118864.3150958
28141;K5;1.658;43577.726667;603.704376;90003.429265;4207266.28384446
28154;A0Ia;0.346;91168.275374;1219.197582;41071.390583;33728730.8658869
28164;G2Ib;1.086;88841.237044;1127.092834;45890.786402;11066237.8397767
28209;B3Vn;-0.167;76456.75375;790.627414;-64449.513202;3250872.97385435
28238;B8;0.074;90907.714024;791.429683;41655.265614;6081350.01278719
28258;K5;1.644;87108.791257;667.699938;49108.173073;2535128.63049791
28283;M2;1.647;72530.948105;454.999307;68840.79127;3019951.72040202
28317;G5;1.095;69635.874252;307.697188;71768.728145;6426877.17317019
28327;A0Ib;0.277;88650.497942;350.455986;46270.578246;10864256.2361707
28345;B9;0.02;97139.933455;264.859492;23743.697642;5058246.62003114
28375;K0;1.395;99015.532783;141.912801;-13996.575599;4246195.63946313
28388;A0;0.084;80855.436773;73.023608;58842.102375;5345643.59396972
28409;K0;1.529;99000.509074;-8.140623;-14103.160526;19054607.1796325
28425;B8;-0.112;93974.656619;-66.752052;34187.124397;6081350.01278719
28457;Ap...;-0.009;88385.768944;-183.208446;-46775.231511;4487453.89933132
28486;B9V;-0.074;93264.374877;-337.265095;-36078.284757;3597493.35155743
28493;K2;1.752;62809.849837;-244.514793;77813.000045;5152286.44581757
28549;A0...;0.023;80367.619153;-568.219901;59503.973967;7516228.94018205
28587;M2III;1.647;33090.838298;-300.309733;-94365.81073;3531831.69791956
28606;K2/K3III;1.652;93952.275454;-923.751058;-34236.188762;3435579.47899875
28624;B8;-0.017;99092.23192;-1122.190536;13396.651126;5701642.72280748
28649;B2V;-0.097;87726.406108;-1144.488693;47987.163063;8165823.71358594
28676;B9;-0.021;98106.994748;-1410.368866;19313.944215;4613175.7456038
28708;B8;-0.01;94948.757244;-1575.400968;31340.893568;6606934.48007595
28777;A;0.156;86380.033974;-1722.946556;50353.958989;3047894.98962799
28814;G4III;1.041;99713.229075;-2163.852815;7251.878896;48752849.0103386
28818;B9;0.065;99908.041715;-2196.251664;3682.347006;7585775.75029184
28832;A0;0.037;99201.960886;-2235.125017;12408.673283;5011872.33627272
28881;O8V;-0.102;66567.228725;-1706.582003;74604.903381;17060823.8900312
28885;B8;0.12;75800.611476;-1960.040211;65195.28773;3801893.96320561
28893;A0;0.056;98485.534583;-2581.080803;17144.605558;3435579.47899875
28904;B2Ib;0.306;87486.008193;-2332.61948;48381.373367;8871560.1203796
28968;K;1.381;97767.110872;-2904.115105;20812.451737;4487453.89933132
28979;G5;1.205;94242.788068;-2852.918126;33319.029927;2654605.56197555
28983;K3III;1.367;92614.848269;-2809.038797;-37611.157669;2703958.36410884
29016;M...;1.707;75202.124207;-2421.219422;65869.402694;4055085.35448384
29020;A5;0.249;99877.853492;-3231.589268;3737.808543;3250872.97385435
29041;B1V;0.202;92749.409482;-3096.355509;37255.33053;7046930.68967145
29044;B9;-0.037;88359.872781;-2956.235053;46731.076987;3531831.69791956
29081;B8;-0.01;91482.662124;-3226.884143;40255.555354;5152286.44581757
29120;B1V;0.013;99498.590498;-3664.960267;-9305.835721;4920395.35681451
29139;K5;1.321;91993.138037;-3531.470145;39048.575809;2964831.38952435
29172;K0;1.047;93480.266767;-3764.940764;-35316.638374;2805433.63795171
29176;A0/A1V;0.062;93329.546641;-3799.018753;-35709.42705;2805433.63795171
29186;A3V;0.144;95455.780006;-3925.52841;29542.923782;2728977.78280804
29206;K2/K3III;1.51;84668.742934;-3540.199432;-53091.157059;3767037.98983909
29225;B2.5Ib;0.192;91889.998548;-3904.784075;39255.329025;43651583.2240167
29235;K5;1.616;98747.020672;-4230.782293;15202.841502;6668067.69213625
29264;K0;1.296;99134.09472;-4406.222132;-12369.982642;4570881.89614875
29334;B9...;0.052;90611.3825;-4384.525784;42075.566484;3801893.96320561
29343;Ap Si;-0.052;92056.900484;-4508.700404;-38796.890263;4830588.02039774
29350;M0III;1.715;30590.217586;-1500.240217;-95194.473932;3467368.50452532
29367;B5II;0.155;93301.808259;-4639.267318;35682.625915;15995580.2861467
29382;B9;0.057;74042.61161;-3737.03841;67109.807106;4092606.59730012
29407;B9;0.11;86764.982316;-4470.87183;49516.150383;3801893.96320561
29419;B5III;-0.035;96704.729226;-5014.442252;-24960.984448;4742419.85260244
29420;A0;-0.022;99857.191489;-5179.258489;1310.18673;4207266.28384446
29425;M2Iabpe comp;1.517;91784.031191;-4785.092414;39405.514051;11803206.3565173
29429;B1V;-0.101;99033.638499;-5180.942697;12864.537287;13304544.179781
29450;M1Ia-ab;2.197;91979.735859;-4948.561844;38926.083368;21677041.048197
29459;K0;1.195;90845.581129;-4939.939269;-41505.14895;2558585.88690565
29501;A5;0.377;93776.718899;-5313.254395;34317.580338;3664375.74647833
29506;A0;-0.063;99830.869986;-5661.56139;1320.651555;2884031.50312661
29524;B8;0.077;99833.755948;-5757.10961;277.24043;3104559.58812836
29558;K0;1.399;90707.376351;-5419.617918;41746.852125;3372873.08658869
29566;G5II;1.176;94191.409999;-5652.074188;33106.378816;6854882.26452662
29587;B1:V:nn;-0.079;93689.87474;-5772.665954;34480.19267;3104559.58812836
29607;A0;0.088;98267.429168;-6158.305241;-17481.065219;2582260.1906346
29612;K3III;1.439;74054.765948;-4665.809582;-67038.21195;3499451.67028358
29623;F8;0.767;63107.629082;-4007.10031;77468.511659;3250872.97385435
29654;A0;0.063;99786.917664;-6484.299188;-724.518553;4168693.83470335
29707;M2III:;1.443;95022.735343;-6421.789558;30486.72353;3908408.95792402
29740;K5;1.482;99676.457541;-6875.866481;-4162.496293;4130475.01990161
29775;G5II;1.288;94285.736212;-6657.325018;32647.81716;6982324.04077172
29796;K2III;1.094;94418.838167;-6765.161278;32238.418951;2728977.78280804
29832;B9V;0.001;96692.630054;-7147.978396;24483.498925;3133285.7243156
29837;K5;1.44;99192.868293;-7347.949318;10333.562825;3981071.70553498
29840;B3Ia;0.446;91286.463986;-6775.114353;40260.145823;27797132.6775929
29916;K2;1.507;35450.545171;-2772.669769;93464.277398;4405548.63506553
29934;B5;0.136;99685.225039;-7901.727368;-647.031744;6668067.69213625
29968;O9Vp;0.591;91966.407676;-7451.772726;38557.112945;2582260.1906346
29969;F2;0.794;99364.581683;-8053.25707;7862.88481;10000000
29979;B1IV:p...;0.422;91740.244066;-7484.90565;39085.851875;3104559.58812836
29999;K5III;1.663;28537.434201;-2353.355489;-95812.716104;5597576.01495109
30041;B2Ibp:;0.594;93287.152984;-7866.87113;35151.379215;3630780.54770101
30071;B8II;-0.08;95006.317024;-8181.23792;-30114.233704;10964781.9614319
30075;B1V:p:;0.294;92301.842931;-7975.517344;37639.884625;2910717.11806661
30144;B9;0.017;90125.356423;-8125.120335;42560.575057;12823305.8265602
30187;B8;-0.16;98136.063911;-9045.725069;16955.465728;5649369.74812302
30219;G0.2;0.79;98928.658267;-9281.149144;11268.579878;4405548.63506553
30227;M3;1.595;60578.803316;-5714.501228;79357.12359;5445026.52842422
30286;F4Ib;0.937;96282.162426;-9364.149718;25338.862917;3767037.98983909
30297;B2.5V;-0.079;98474.608218;-9645.016702;14481.891768;2558585.88690565
30306;A0;0.038;88933.713641;-8732.726929;44883.561116;2511886.43150958
30388;B8;0.03;87211.85402;-8929.21675;48107.812324;4017908.10848939
30390;M1III;1.669;89119.30309;-9142.273736;-44431.617657;11803206.3565173
30415;G8III;0.902;97077.218694;-10086.228654;-21778.007307;5152286.44581757
30417;K0;1.129;96085.414227;-9994.075634;25840.117552;2630267.99189538
30425;K0;1;99353.970745;-10351.698653;4650.899505;15703628.0433356
30428;F0;0.174;94342.607702;-9857.001031;31659.309888;3221068.79128343
30452;B1Vne;0.042;89823.334129;-9466.512509;42920.318962;3664375.74647833
30473;A0;-0.04;99005.746345;-10571.822332;9278.941927;2558585.88690565
30483;G5Ib;1.094;96876.357419;-10382.192184;22520.689012;13803842.6460289
30495;K5III;1.569;78054.34189;-8421.71271;-61940.249169;4168693.83470335
30508;K4III;1.505;79815.692698;-8662.429695;-59618.935843;5970352.86583837
30520;K5Iabvar;1.905;64841.320779;-7072.18485;75799.652572;93756200.6925881
30529;B9;0.216;97734.755097;-10710.722071;18253.71411;6729766.56284318
30564;C5II;2.349;96120.400074;-10726.239224;25412.92004;26302679.9189538
30599;K3III;1.722;77291.713356;-8749.104558;-62844.603714;10375284.1581801
30603;G5;1.063;44117.120106;-5010.236131;89602.328359;3732501.57795721
30620;M0;1.912;96557.390129;-11042.162097;23552.941809;6081350.01278719
30622;A2;-0.01;89664.812781;-10261.610791;43068.790241;3191537.85510076
30636;A2;0.285;99146.571266;-11439.439223;-6252.730313;2728977.78280804
30644;K2;1.408;89179.113611;-10313.119114;44053.663522;3191537.85510076
30657;M1III;1.644;89197.891223;-10378.718506;-44000.209129;7311390.83483419
30699;B9;0.045;80917.96867;-9580.383419;57969.807658;5445026.52842422
30722;O9:pe;0.105;95959.461884;-11469.21196;25695.113323;20511621.7882557
30739;B3V;-0.135;89172.786652;-10763.401103;-43958.654635;2558585.88690565
30742;G5;0.969;50549.882615;-6117.748517;86065.571053;4698941.08605216
30756;G0;1.029;92807.695996;-11299.256867;35483.212344;3191537.85510076
30766;B8;0.09;98492.932906;-12046.208415;12410.923832;2582260.1906346
30791;K2;1.53;28092.298953;-3473.019096;95910.170878;3564511.33426244
30799;A0;0.096;90173.154078;-11186.105059;41757.314774;3564511.33426244
30801;G5;1.183;94127.688246;-11681.494742;31678.399362;7177942.91271363
30802;K3III;1.431;81901.911994;-10166.104327;-56468.815594;3467368.50452532
30818;A3;0.175;81784.30856;-10216.669876;56629.908441;7112135.1365333
30819;K0;1.406;95362.105;-11913.614987;27642.986597;3732501.57795721
30821;K2;1.503;75949.810709;-9490.580226;64354.915432;2964831.38952435
30827;F5.5Ibv;0.779;85500.499507;-10713.359674;50743.359645;43651583.2240167
30848;K2IIICN...;1.236;45724.515101;-5755.638306;-88747.627273;3467368.50452532
30854;F8;0.499;81011.587622;-10207.519893;57731.52699;3564511.33426244
30857;A0;0;89458.916755;-11281.641963;43241.493587;3311311.21482591
30909;M...;1.755;98196.623626;-12603.953689;-14091.254731;4920395.35681451
30917;G5;1.1;89655.781659;-11541.988852;42762.405315;4365158.32240167
30970;K0Iab;1.549;98196.364271;-12944.471662;13780.954134;19408858.7759278
30992;B2Ve;0.309;99005.243699;-13163.438639;4968.463014;2511886.43150958
31008;B5IV;0.004;95695.749462;-12787.062618;-26054.070019;4528975.79903621
31015;B2IV-V;-0.136;98833.30627;-13225.332606;7554.346913;10000000
31016;K2/K3IIIp;1.34;75287.122601;-10076.311593;-65040.888026;4830588.02039774
31019;B2:IIIpshev;0.249;98593.769363;-13220.445734;10221.960141;18197008.5860998
31022;M1III;1.6;66001.61354;-8854.041582;-74601.561363;5105049.99975406
31032;B3IV;-0.112;75418.593892;-10156.1084;-64875.952075;18535316.2341481
31053;G5;0.92;91999.589326;-12504.613535;37144.450517;8550667.12884682
31054;M2III:;1.631;83284.054613;-11332.672748;54178.749169;9289663.86779938
31073;B3;0.022;97629.143708;-13394.263789;17004.234082;2558585.88690565
31100;K2;1.488;94810.186426;-13149.196166;28950.426546;13304544.179781
31102;K2;1.417;78648.618471;-10915.074202;60788.61709;2679168.32481904
31103;G5;1.091;56994.86128;-7911.538942;81786.266202;5152286.44581757
31106;B1V;0.09;98667.593674;-13708.796172;8762.128994;5701642.72280748
31109;A5;0.244;98545.459576;-13701.74551;10052.590068;3404081.89701001
31110;A1p;-0.018;98544.752183;-13707.228591;10052.04962;11376272.8582343
31128;O8.5V;0.098;98652.49072;-13810.078288;8773.133875;7798301.10523259
31130;O6e;0.087;98663.050531;-13833.412199;8616.219043;17378008.2874938
31135;K2;1.377;84661.526961;-11881.474488;-51877.320831;2910717.11806661
31149;O5e;0.147;98666.685523;-13934.808082;8408.707394;10568175.0921366
31212;B5IV;0.67;96791.868108;-13965.386439;-20887.849793;6426877.17317019
31216;A0Ib;0.023;98161.685934;-14190.69431;12763.527373;141905752.168909
31252;K5;1.695;45096.124902;-6597.169106;89010.206597;2992264.63660818
31303;O8;0.246;98602.918479;-14670.022133;7890.180203;4285485.20397439
31305;B1V;0.296;98580.297778;-14691.954016;8128.432165;6854882.26452662
31321;A2;0.094;98854.415376;-14819.109678;2863.310859;3019951.72040202
31328;F8;0.829;97931.387361;-14703.362287;13901.600879;4285485.20397439
31336;K0III;1.093;87850.941341;-13226.958986;-45904.898012;2511886.43150958
31337;B8Iab:;0.58;98799.235819;-14877.183047;4168.988118;4742419.85260244
31348;O7;0.295;98779.410645;-14935.815209;4421.482694;5701642.72280748
31404;F7.5;0.94;95321.975639;-14653.381335;26438.596322;13061708.8813184
31411;B1V;0.3;96978.671985;-14929.093409;19294.02531;5345643.59396972
31436;B2/B3V;-0.165;88940.724016;-13776.164834;-43586.292502;6251726.92775687
31466;M0III;1.725;98347.128111;-15347.93404;9606.423844;5597576.01495109
31488;B9Ib;0.304;97333.924919;-15275.614486;17110.308647;5248074.60249771
31510;K0;1.071;96835.492522;-15295.133983;-19721.720625;12823305.8265602
31513;B0.5III-IV;0.22;98350.509089;-15541.557804;9254.046523;4168693.83470335
31567;O8;-0.066;98183.215905;-15740.229344;10597.233856;15559656.3160508
31579;C5II;2.773;77326.26785;-12436.6311;62176.993565;60255958.6074358
31598;B0III;0.442;98384.090747;-15924.472194;8184.246522;2558585.88690565
31646;O8e;0.018;98106.205784;-16153.735536;10687.808923;33113112.1482591
31663;G5;1.274;91657.558121;-15183.589811;36991.223821;5105049.99975406
31667;K2;1.457;91001.103423;-15083.966848;38617.005579;9817479.43019986
31697;B1Ib;0.091;98268.432099;-16390.901844;8640.234289;30478949.8962799
31704;K0;1.134;97737.370431;-16325.655521;13449.140974;3047894.98962799
31739;B0.5V;0.136;98279.732946;-16616.248925;8061.910414;4830588.02039774
31744;A0;0.102;97515.753684;-16510.473658;14767.601125;2992264.63660818
31749;B0III;0.109;98275.39815;-16656.134079;8032.394683;12133888.5046498
31757;K5;1.676;76486.763153;-12994.961588;63094.42159;6729766.56284318
31774;A0;0.07;88222.934901;-15026.675968;44619.645526;2630267.99189538
31793;B8V;-0.127;98081.153597;-16790.912381;9907.198278;3499451.67028358
31888;B8/B9IV;0.039;95240.033298;-16776.980483;-25453.270579;2910717.11806661
31894;B2V:pe;0.158;98147.812244;-17317.754915;-8191.603519;2831391.99579938
31915;K5;1.636;95924.106737;-16996.437504;22576.245458;3597493.35155743
31930;A0;-0.042;98282.701901;-17492.025905;-5877.034684;3981071.70553498
31975;B9;0.007;90467.513646;-16336.684845;39354.055739;2728977.78280804
31976;B2III;0.046;96191.540175;-17374.813186;-21102.214282;14859356.4228701
31981;K2/K3III;1.356;84742.064323;-15322.743738;-50833.021342;2992264.63660818
32012;M1III;1.675;96573.1123;-17588.183622;19086.377505;29107171.1806661
32036;B9V;0.008;95870.372962;-17554.4703;-22376.598503;2831391.99579938
32051;F5;0.7;82813.825686;-15273.333526;53931.396777;7177942.91271363
32060;M1III;1.66;93375.278302;-17264.651927;-31352.658512;3047894.98962799
32083;C5II;2.42;83866.971066;-15597.997475;52182.695062;4446312.67469108
32084;B3V;-0.134;90866.712085;-16903.71921;-38177.283065;4965923.21450338
32105;K2;1.568;43893.938076;-8215.921093;89475.252672;4017908.10848939
32113;K2;1.36;61740.413025;-11570.960359;77808.960126;2728977.78280804
32134;K2III;1.431;95776.523584;-18037.347125;-22394.455538;3372873.08658869
32137;O8;0.147;98227.24693;-18505.103732;2994.850885;6137620.05164795
32247;A5;0.506;96100.474464;-18667.566392;20401.489473;3221068.79128343
32265;B9;-0.002;87072.451426;-17004.32845;46143.699643;5445026.52842422
32267;A0;0.19;71728.497285;-14010.417141;68254.896445;2654605.56197555
32292;B2V;-0.127;84045.56622;-16517.438541;-51609.273233;70469306.8967145
32301;K3III;1.469;76849.356126;-15155.354008;-62165.036057;2630267.99189538
32302;B2V:;-0.08;92199.440459;-18189.955884;34181.701088;2937649.65196154
32359;A0;0.312;95413.602636;-19084.131298;23066.000187;10665961.2123026
32360;B7Ib;-0.124;88401.900539;-17682.211208;-43271.738904;3801893.96320561
32390;B9V;-0.043;91711.062186;-18488.809388;-35316.355985;3837072.45492279
32394;K5;1.559;77467.682059;-15681.22377;61260.570169;5395106.22515127
32454;B4V;-0.148;90067.901073;-18500.533176;-39312.89233;4246195.63946313
32456;B9;-0.026;91628.402581;-18822.543842;35354.599189;4207266.28384446
32491;F5;0.621;89673.399237;-18589.741773;40163.453165;6729766.56284318
32511;K0III;0.965;92202.267212;-19213.145768;-33609.477095;2728977.78280804
32542;B3IV;-0.165;85956.434489;-18057.664171;-47805.984297;6367955.20907915
32569;B9;-0.073;97244.786709;-20570.612338;10968.197935;5861381.6451403
32591;B8V;-0.089;87513.019702;-18592.257215;-44674.370218;3280952.93113119
32596;A2III;0.474;97813.112953;-20791.320166;562.085633;5807644.17521312
32612;A0;-0.046;94635.321593;-20233.876521;25194.168924;7311390.83483419
32623;K2III;1.336;73457.337692;-15735.173919;66003.211123;10665961.2123026
32628;B8III+...;0.15;94302.072773;-20203.373019;-26437.526161;5701642.72280748
32640;A0;-0.015;95680.80635;-20575.073648;-20538.978571;3341950.40026115
32660;G0;0.531;95406.366298;-20602.450215;21752.340448;3104559.58812836
32661;G3Ib;1.069;97683.587263;-21109.740895;3506.51093;3372873.08658869
32671;M4III;1.522;91592.452237;-19821.06106;-34899.115054;3872576.44921617
32678;K7;1.587;89454.462791;-19411.860422;40262.62239;3104559.58812836
32682;B3II-III;-0.134;97702.521132;-21240.502627;1748.84359;29922646.3660818
32692;A2;0.03;94034.458543;-20524.861841;27133.939135;3104559.58812836
32721;B7/B8II;-0.07;91070.276135;-20017.226355;-36131.917383;4285485.20397439
32748;A5;0.475;96739.040105;-21336.390026;13649.783158;6367955.20907915
32770;K5;1.637;57705.61215;-12782.876262;80663.87296;3908408.95792402
32773;K5;1.515;37341.010178;-8274.68664;92396.853409;7379042.30129103
32776;M...;1.807;95472.161318;-21181.550315;20890.388688;15848931.9246111
32782;B2III;-0.183;86720.428666;-19264.958401;-45917.629392;13182567.385564
32797;F5;0.636;92401.17821;-20583.594354;32223.251841;5296634.43891659
32829;A0;0.126;96297.319489;-21632.340312;16089.378853;3597493.35155743
32831;G5;0.728;97091.711037;-21813.579771;9867.492935;3133285.7243156
32852;K2;1.55;91672.33892;-20675.21069;34186.516931;5546257.1295791
32856;B2III/IV;-0.168;91121.592739;-20567.647115;-35690.716734;11912420.0802737
32924;B8IV;-0.045;51182.109316;-11712.617068;-85107.028426;3944573.02075279
32937;Ap EuCr;-0.008;89176.775867;-20460.735733;-40359.149388;8165823.71358594
32946;K2;1.596;92860.236717;-21337.023168;30359.642279;6194410.75076782
32947;B2Ve;0.008;97076.77609;-22306.026168;8862.321972;14996848.3550237
32952;B2V;-0.14;87153.097766;-20049.999152;-44747.458966;8016780.63387679
32956;K0;0;91377.768664;-21033.776509;34751.742972;4055085.35448384
32957;F2;0.52;97380.094858;-22420.973287;-3796.983332;15703628.0433356
33007;B4V;-0.113;90790.016002;-21243.817166;-36136.867969;9036494.73722302
33008;K4/K5III;1.552;87427.790278;-20460.36029;-44019.940298;13551894.1235103
33035;B2/B3III;0.18;90356.983893;-21265.616486;-37193.938519;3250872.97385435
33062;B2II/III;-0.2;88787.415202;-20994.659083;-40939.213375;7177942.91271363
33068;B9;-0.084;95656.605139;-22628.092267;18378.882817;9638290.23623972
33070;B3II/III;-0.18;88818.333756;-21019.312235;-40859.418768;4285485.20397439
33087;B9V;-0.05;88803.049188;-21098.422876;-40851.866628;2654605.56197555
33105;K5;1.474;76319.320035;-18220.527674;61994.949476;5152286.44581757
33107;M5III;1.604;39694.187982;-9481.777079;-91293.303938;4655860.9352296
33120;K5;1.488;75394.86258;-18060.679296;63161.907507;6854882.26452662
33128;K5;1.584;96958.058076;-23248.198397;-7658.736538;7726805.85095702
33148;K5;1.669;95590.694609;-22994.834707;18266.271678;7585775.75029184
33152;K3Iab;1.74;88690.467029;-21346.953289;-40967.166217;242102904.673618
33165;WN5 (SB1);-0.056;88859.530452;-21422.455486;-40559.369837;19054607.1796325
33174;B8;-0.038;96819.50326;-23380.511182;8907.046951;5861381.6451403
33181;B8;-0.084;91570.026184;-22140.037702;33537.278292;5296634.43891659
33187;K4/K5III;1.579;83049.215768;-20104.467571;-51948.418108;2535128.63049791
33188;B3;-0.04;95871.523384;-23210.86855;16428.833934;2805433.63795171
33204;G5;0.965;94881.383029;-23069.001081;21571.84145;2728977.78280804
33208;B3V;-0.156;88588.864497;-21549.267798;-41080.921903;2630267.99189538
33210;B3IVe+...;0.487;97119.506752;-23630.619615;-3065.165727;28840315.0312661
33215;B6/B7;-0.175;88541.377941;-21561.140885;-41176.954672;2654605.56197555
33230;K2;0.965;92914.465471;-22681.621903;29196.680192;3133285.7243156
33233;;1.654;36549.506005;-8924.489705;-92652.507221;2703958.36410884
33237;B5 + F0 EA;0.038;97115.342951;-23724.365694;-2400.971953;3944573.02075279
33242;K0;0.908;97076.066822;-23738.792662;3564.684192;6918309.70918938
33247;B9;-0.073;95087.96744;-23284.077378;-20399.269322;4830588.02039774
33252;K5;1.867;96474.698782;-23641.824822;-11562.725195;5701642.72280748
33257;K0;1.061;97028.063499;-23807.824741;-4329.246435;10185913.8805412
33260;B9Ib/II;-0.16;90123.525919;-22134.620496;-37253.303899;2831391.99579938
33267;B2Vne;-0.157;96674.144789;-23757.738726;9469.929922;6194410.75076782
33268;F0;0.33;86252.756632;-21197.148927;45947.174568;3372873.08658869
33288;B3V;-0.15;86393.905147;-21345.373145;-45612.149683;4446312.67469108
33291;K0;0.937;76587.321589;-18929.373388;61449.662808;17701089.5831742
33294;B2III/IV;-0.174;89984.507579;-22247.327724;-37521.258471;16904409.3164327
33309;B2V(n);-0.163;88194.496233;-21872.495983;-41753.140644;4830588.02039774
33316;B2/B3III;-0.163;89376.034197;-22193.723616;-38979.009881;66680676.9213625
33318;F8II;0.951;94270.522569;-23423.223423;-23757.54994;4613175.7456038
33337;M0;1.654;96947.262506;-24172.074936;4115.712097;4613175.7456038
33339;B8;-0.01;96879.876991;-24158.182142;-5538.200955;5701642.72280748
33361;B1V:nn;0.05;96781.859783;-24273.149137;-6639.725519;5199959.96533516
33381;K5;1.322;96757.827021;-24379.434983;-6600.459087;5495408.73857626
33406;A5;0.347;96492.936892;-24452.916476;-9548.193849;5546257.1295791
33412;B3IV;-0.139;90431.808601;-22933.617464;-36001.905693;6606934.48007595
33432;B7V;-0.033;95353.281103;-24275.196313;-17845.633273;3664375.74647833
33436;Ape;0.281;95182.036231;-24242.30113;-18780.067056;15135612.4843621
33437;B5Vn;-0.094;95831.152919;-24408.34561;-14853.373714;5105049.99975406
33458;B7V;-0.06;95122.08044;-24316.17036;-18987.197574;4207266.28384446
33482;Asp...;-0.013;92874.788929;-23844.934112;-28384.7265;4017908.10848939
33506;K2;1.215;86601.924558;-22351.273083;44727.254045;3047894.98962799
33523;B2V;-0.146;89196.507142;-23082.42322;-38873.961726;2511886.43150958
33527;K0;1.097;92709.324123;-24017.073241;28777.793756;2992264.63660818
33543;B9;-0.022;78873.909656;-20495.964565;-57955.343258;7798301.10523259
33547;M2;1.532;96600.586626;-25117.821334;6117.32906;3499451.67028358
33554;B2/B3V;-0.129;90627.011305;-23598.933087;-35069.006599;3250872.97385435
33568;B0.5IV;-0.088;96628.569147;-25201.087507;-5274.927285;11481536.2149688
33604;B5III;-0.089;95172.670645;-25035.67138;-17758.882876;3047894.98962799
33632;B6V;-0.078;75314.926392;-19897.193617;-62703.776192;2728977.78280804
33708;B3V;-0.151;85423.542811;-22970.87213;-46638.583828;4168693.83470335
33714;K2;1.475;96469.972229;-25967.905684;4383.187479;6792036.32617184
33715;K3Ib;1.641;92785.272226;-24976.213886;27696.245906;44463126.7469108
33724;K0;1.132;96463.300146;-26015.84818;-4243.508963;11481536.2149688
33833;A0;0.07;85628.807044;-23509.208869;45989.395544;4786300.92322638
33836;O9V;-0.087;96284.097499;-26453.641651;-5438.519455;7244359.60074989
33838;Ap...;0.175;91058.918126;-25034.050739;-32887.22751;3341950.40026115
33865;B3IV;-0.134;88419.864812;-24436.474631;-39809.373447;7585775.75029184
33874;F6II;0.574;96356.66298;-26673.915058;-1973.766657;2964831.38952435
33945;K5;1.591;82238.010728;-23058.825965;52011.538495;6606934.48007595
33959;K3.5IIb;1.715;95227.091356;-26753.48617;-14698.709112;6367955.20907915
34038;A0;0.408;94472.842088;-26938.271792;18687.204732;9638290.23623972
34039;B8;-0.038;96158.310537;-27434.183739;-972.047974;11481536.2149688
34050;G6/G8III:;0.998;61215.322017;-17503.281875;-77112.382105;2728977.78280804
34072;K5Ib;1.898;95813.259277;-27474.407182;-8060.7876;9204495.71753172
34074;B7/B8III;-0.018;89267.055906;-25602.484456;-37093.200449;3732501.57795721
